,Idx,Open,High,Low,Close,Adj_Close,Volume
28,4,0.7074938856294334,0.8074938856294334,0.6074938856294334,0.7074938856294334,0.7074938856294334,0.8039939440351594
29,4,0.7986121102764864,0.8986121102764864,0.6986121102764864,0.7986121102764864,0.7986121102764864,0.2061741992148175
30,4,0.8508814070010399,0.9508814070010398,0.7508814070010399,0.8508814070010399,0.8508814070010399,0.2922915739382088
31,4,0.7833635330843834,0.8833635330843834,0.6833635330843835,0.7833635330843834,0.7833635330843834,0.17269329994553684
32,4,0.8231543456076905,0.9231543456076905,0.7231543456076905,0.8231543456076905,0.8231543456076905,0.9979818120946059
33,4,0.8477932302163764,0.9477932302163764,0.7477932302163764,0.8477932302163764,0.8477932302163764,0.19218128376428567
34,4,0.9094830079411833,1.0094830079411834,0.8094830079411833,0.9094830079411833,0.9094830079411833,0.7007509186242198
35,5,1.0075504096130692,1.1075504096130693,0.9075504096130692,1.0075504096130692,1.0075504096130692,0.46207226970690385
36,5,0.8412602674454004,0.9412602674454004,0.7412602674454004,0.8412602674454004,0.8412602674454004,0.03329528492747569
37,5,1.001576108089512,1.1015761080895121,0.901576108089512,1.001576108089512,1.001576108089512,0.0812635366383847
38,5,1.0133020667300177,1.1133020667300177,0.9133020667300177,1.0133020667300177,1.0133020667300177,0.9294283644569747
39,5,0.9692545552579462,1.0692545552579462,0.8692545552579463,0.9692545552579462,0.9692545552579462,0.7445426875848299
40,5,1.0619217575016728,1.161921757501673,0.9619217575016729,1.0619217575016728,1.0619217575016728,0.5460097849066335
41,5,0.9726941215096974,1.0726941215096975,0.8726941215096974,0.9726941215096974,0.9726941215096974,0.20946480252876398
42,6,0.9816360200238393,1.0816360200238393,0.8816360200238393,0.9816360200238393,0.9816360200238393,0.00635613945084601
43,6,0.9605945817994475,1.0605945817994475,0.8605945817994475,0.9605945817994475,0.9605945817994475,0.7726499172117556
44,6,0.9570301107968613,1.0570301107968614,0.8570301107968613,0.9570301107968613,0.9570301107968613,0.3122986170758142
45,6,0.9681484443517385,1.0681484443517386,0.8681484443517385,0.9681484443517385,0.9681484443517385,0.21404057967009382
46,6,0.8072578811310495,0.9072578811310494,0.7072578811310495,0.8072578811310495,0.8072578811310495,0.17231152712162923
47,6,1.056514928036521,1.156514928036521,0.9565149280365209,1.056514928036521,1.056514928036521,0.8087963847814335
48,6,0.9664121608250471,1.0664121608250472,0.8664121608250471,0.9664121608250471,0.9664121608250471,0.6206329061880054
49,7,0.852901974516869,0.952901974516869,0.752901974516869,0.852901974516869,0.852901974516869,0.6413007780609618
50,7,1.0969708927333903,1.1969708927333904,0.9969708927333903,1.0969708927333903,1.0969708927333903,0.9254372594876188
51,7,0.901533822549118,1.001533822549118,0.801533822549118,0.901533822549118,0.901533822549118,0.8917990435794444
52,7,1.0831866841294264,1.1831866841294265,0.9831866841294264,1.0831866841294264,1.0831866841294264,0.680461234857334
53,7,0.9202332215090482,1.0202332215090482,0.8202332215090482,0.9202332215090482,0.9202332215090482,0.9610269373594783
54,7,1.0864337008784486,1.1864337008784487,0.9864337008784486,1.0864337008784486,1.0864337008784486,0.2289610081163196
55,7,1.1756017896962934,1.2756017896962935,1.0756017896962933,1.1756017896962934,1.1756017896962934,0.01960223306193165
56,8,0.8203816302826199,0.9203816302826199,0.7203816302826199,0.8203816302826199,0.8203816302826199,0.9217067779277516
57,8,0.9475891685067107,1.0475891685067107,0.8475891685067107,0.9475891685067107,0.9475891685067107,0.2643279757500815
58,8,1.0609898361493908,1.1609898361493909,0.9609898361493908,1.0609898361493908,1.0609898361493908,0.9731029671724422
59,8,0.9845353585466634,1.0845353585466635,0.8845353585466634,0.9845353585466634,0.9845353585466634,0.2240390588541673
60,8,0.9750362029087661,1.0750362029087661,0.8750362029087662,0.9750362029087661,0.9750362029087661,0.2784595953903336
61,8,1.027779332676154,1.127779332676154,0.927779332676154,1.027779332676154,1.027779332676154,0.9094498227750387
62,8,0.845748394235986,0.945748394235986,0.745748394235986,0.845748394235986,0.845748394235986,0.8126551577674923
63,9,0.7838197431577584,0.8838197431577584,0.6838197431577584,0.7838197431577584,0.7838197431577584,0.09739122586594984
64,9,0.8273205850617598,0.9273205850617597,0.7273205850617598,0.8273205850617598,0.8273205850617598,0.5754712485275603
65,9,1.0177344535956885,1.1177344535956886,0.9177344535956885,1.0177344535956885,1.0177344535956885,0.15775160622349815
66,9,0.7927811399746774,0.8927811399746773,0.6927811399746774,0.7927811399746774,0.7927811399746774,0.071671575274595
67,9,0.6995986200307374,0.7995986200307373,0.5995986200307374,0.6995986200307374,0.6995986200307374,0.6123818288046528
68,9,0.9518413634894696,1.0518413634894697,0.8518413634894696,0.9518413634894696,0.9518413634894696,0.07805252034992338
69,9,0.7671770891198038,0.8671770891198037,0.6671770891198038,0.7671770891198038,0.7671770891198038,0.4718949858560406
70,10,0.7549072379468532,0.8549072379468532,0.6549072379468532,0.7549072379468532,0.7549072379468532,0.6145127612603761
71,10,0.6410332811554235,0.7410332811554234,0.5410332811554235,0.6410332811554235,0.6410332811554235,0.9391026716959802
72,10,0.8132907165254923,0.9132907165254923,0.7132907165254924,0.8132907165254923,0.8132907165254923,0.9212721990958961
73,10,0.7961188802905543,0.8961188802905543,0.6961188802905544,0.7961188802905543,0.7961188802905543,0.6074574544884097
74,10,0.6626071835219792,0.7626071835219792,0.5626071835219792,0.6626071835219792,0.6626071835219792,0.5027125191105267
75,10,0.5758917588518382,0.6758917588518382,0.4758917588518382,0.5758917588518382,0.5758917588518382,0.6503911822531862
76,10,0.4829713875582522,0.5829713875582522,0.3829713875582522,0.4829713875582522,0.4829713875582522,0.9249654928310098
77,11,0.7052308573563063,0.8052308573563063,0.6052308573563063,0.7052308573563063,0.7052308573563063,0.9909404198840676
78,11,0.8836692246421456,0.9836692246421456,0.7836692246421456,0.8836692246421456,0.8836692246421456,0.03309033290941643
79,11,0.6394221116995773,0.7394221116995773,0.5394221116995773,0.6394221116995773,0.6394221116995773,0.9695520887636515
80,11,0.634192644424693,0.734192644424693,0.534192644424693,0.634192644424693,0.634192644424693,0.8031859794404212
81,11,0.5618133609540855,0.6618133609540855,0.46181336095408554,0.5618133609540855,0.5618133609540855,0.07500483980227612
82,11,0.5553640703100191,0.6553640703100191,0.45536407031001913,0.5553640703100191,0.5553640703100191,0.8001678784089122
83,11,0.4698330908352475,0.5698330908352475,0.3698330908352475,0.4698330908352475,0.4698330908352475,0.6626329103436677
84,12,0.49478837827780053,0.5947883782778005,0.39478837827780056,0.49478837827780053,0.49478837827780053,0.9057379413575811
85,12,0.35703784541959255,0.4570378454195926,0.2570378454195925,0.35703784541959255,0.35703784541959255,0.4577972816726522
86,12,0.2844007125390248,0.38440071253902486,0.18440071253902482,0.2844007125390248,0.2844007125390248,0.5033384629781011
87,12,0.3905166034416547,0.4905166034416547,0.29051660344165464,0.3905166034416547,0.3905166034416547,0.8373133120106975
88,12,0.3597519471496174,0.4597519471496174,0.25975194714961736,0.3597519471496174,0.3597519471496174,0.4837877945192871
89,12,0.20268623375356998,0.30268623375356996,0.10268623375356997,0.20268623375356998,0.20268623375356998,0.5263679013803221
90,12,0.23485769368679701,0.334857693686797,0.134857693686797,0.23485769368679701,0.23485769368679701,0.24435887899595188
91,13,0.22457564551963044,0.3245756455196305,0.12457564551963043,0.22457564551963044,0.22457564551963044,0.3304225120641303
92,13,0.30048360826535236,0.40048360826535234,0.20048360826535236,0.30048360826535236,0.30048360826535236,0.2876483753828909
93,13,0.2138652287140124,0.3138652287140124,0.11386522871401239,0.2138652287140124,0.2138652287140124,0.045663217866664274
94,13,0.15013251483900159,0.25013251483900156,0.05013251483900158,0.15013251483900159,0.15013251483900159,0.5830337897602356
95,13,-0.02360005067766882,0.07639994932233118,-0.12360005067766883,-0.02360005067766882,-0.02360005067766882,0.8426515038424413
96,13,0.13125487320896942,0.23125487320896942,0.031254873208969414,0.13125487320896942,0.13125487320896942,0.7703126534981695
97,13,0.12562171982198644,0.22562171982198645,0.02562171982198644,0.12562171982198644,0.12562171982198644,0.2465856395657713
98,14,0.26092826006396275,0.3609282600639627,0.16092826006396274,0.26092826006396275,0.26092826006396275,0.5863096890166372
99,14,0.0541244175748533,0.1541244175748533,-0.04587558242514671,0.0541244175748533,0.0541244175748533,0.4904306563186217
100,14,0.0702667080301793,0.1702667080301793,-0.029733291969820705,0.0702667080301793,0.0702667080301793,0.816553922941589
101,14,0.03960842030960822,0.13960842030960824,-0.060391579690391786,0.03960842030960822,0.03960842030960822,0.35347992310443066
102,14,-0.26658732130778673,-0.16658732130778672,-0.3665873213077867,-0.26658732130778673,-0.26658732130778673,0.03659695107178362
103,14,-0.12925298638105467,-0.02925298638105467,-0.22925298638105468,-0.12925298638105467,-0.12925298638105467,0.887275812020253
104,14,-0.1651129103132971,-0.0651129103132971,-0.2651129103132971,-0.1651129103132971,-0.1651129103132971,0.6702804280820993
105,15,-0.22535424715655375,-0.12535424715655374,-0.32535424715655376,-0.22535424715655375,-0.22535424715655375,0.181858460291778
106,15,-0.12473332555379478,-0.024733325553794774,-0.22473332555379477,-0.12473332555379478,-0.12473332555379478,0.20570415784288953
107,15,-0.07853347425608104,0.02146652574391897,-0.17853347425608104,-0.07853347425608104,-0.07853347425608104,0.39819985495841004
108,15,-0.3642299527254813,-0.26422995272548133,-0.4642299527254813,-0.3642299527254813,-0.3642299527254813,0.47638823383809803
109,15,-0.31768783677861706,-0.21768783677861706,-0.4176878367786171,-0.31768783677861706,-0.31768783677861706,0.3303001411894396
110,15,-0.28959175036494456,-0.18959175036494455,-0.38959175036494453,-0.28959175036494456,-0.28959175036494456,0.515670451497592
111,15,-0.43971735622693287,-0.3397173562269329,-0.5397173562269328,-0.43971735622693287,-0.43971735622693287,0.8924502501972857
112,16,-0.6027244804982883,-0.5027244804982883,-0.7027244804982883,-0.6027244804982883,-0.6027244804982883,0.6299607074796252
113,16,-0.441494413067467,-0.341494413067467,-0.541494413067467,-0.441494413067467,-0.441494413067467,0.36952915010205045
114,16,-0.5588940878232433,-0.45889408782324337,-0.6588940878232433,-0.5588940878232433,-0.5588940878232433,0.8604430801914634
115,16,-0.6703789566163973,-0.5703789566163974,-0.7703789566163973,-0.6703789566163973,-0.6703789566163973,0.6957230509751808
116,16,-0.41391446858886166,-0.31391446858886163,-0.5139144685888617,-0.41391446858886166,-0.41391446858886166,0.5937238482776799
117,16,-0.367622625114589,-0.267622625114589,-0.46762262511458896,-0.367622625114589,-0.367622625114589,0.5165181655683301
118,16,-0.5048130944892126,-0.40481309448921265,-0.6048130944892126,-0.5048130944892126,-0.5048130944892126,0.08783704982779417
119,17,-0.5420861169196382,-0.4420861169196382,-0.6420861169196381,-0.5420861169196382,-0.5420861169196382,0.5929351375771147
120,17,-0.5656668252779788,-0.46566682527797887,-0.6656668252779788,-0.5656668252779788,-0.5656668252779788,0.3982592780045563
121,17,-0.6416189531043649,-0.5416189531043649,-0.7416189531043649,-0.6416189531043649,-0.6416189531043649,0.550329044229736
122,17,-0.6130898961146484,-0.5130898961146484,-0.7130898961146483,-0.6130898961146484,-0.6130898961146484,0.12406502085485194
123,17,-0.6946270646666749,-0.5946270646666749,-0.7946270646666749,-0.6946270646666749,-0.6946270646666749,0.7861775563450255
124,17,-0.7793983808382947,-0.6793983808382947,-0.8793983808382947,-0.7793983808382947,-0.7793983808382947,0.511956046432504
125,17,-0.5986428157128747,-0.4986428157128747,-0.6986428157128747,-0.5986428157128747,-0.5986428157128747,0.8309305574875996
126,18,-0.6729079318342691,-0.5729079318342691,-0.7729079318342691,-0.6729079318342691,-0.6729079318342691,0.20681225961996874
127,18,-0.5026844621195401,-0.4026844621195401,-0.6026844621195401,-0.5026844621195401,-0.5026844621195401,0.9380841609554054
128,18,-0.8701311166118825,-0.7701311166118825,-0.9701311166118824,-0.8701311166118825,-0.8701311166118825,0.5781846933471785
129,18,-0.9518551940902253,-0.8518551940902254,-1.0518551940902254,-0.9518551940902253,-0.9518551940902253,0.07568570568769728
130,18,-0.6914254287781034,-0.5914254287781034,-0.7914254287781034,-0.6914254287781034,-0.6914254287781034,0.31371767053148614
131,18,-0.8535560774374675,-0.7535560774374676,-0.9535560774374675,-0.8535560774374675,-0.8535560774374675,0.9826849075363608
132,18,-0.7239500253690258,-0.6239500253690258,-0.8239500253690257,-0.7239500253690258,-0.7239500253690258,0.6133341193864991
133,19,-0.6739586170410254,-0.5739586170410255,-0.7739586170410254,-0.6739586170410254,-0.6739586170410254,0.4197470517935571
134,19,-1.0274781714793741,-0.9274781714793742,-1.1274781714793742,-1.0274781714793741,-1.0274781714793741,0.9156914153497794
135,19,-0.989922263335813,-0.889922263335813,-1.089922263335813,-0.989922263335813,-0.989922263335813,0.3612846182579472
136,19,-1.0853675451726987,-0.9853675451726988,-1.1853675451726988,-1.0853675451726987,-1.0853675451726987,0.7471457605830735
137,19,-0.9444398324965387,-0.8444398324965388,-1.0444398324965387,-0.9444398324965387,-0.9444398324965387,0.14626508127159066
138,19,-1.0126974722557995,-0.9126974722557996,-1.1126974722557996,-1.0126974722557995,-1.0126974722557995,0.6971596958273482
139,19,-1.1449490389275807,-1.0449490389275806,-1.2449490389275808,-1.1449490389275807,-1.1449490389275807,0.4914397470593961
140,20,-0.9501883533522884,-0.8501883533522884,-1.0501883533522884,-0.9501883533522884,-0.9501883533522884,0.42462924149771397
141,20,-0.8403522917944415,-0.7403522917944415,-0.9403522917944415,-0.8403522917944415,-0.8403522917944415,0.23160918076596182
142,20,-1.0729316030732936,-0.9729316030732936,-1.1729316030732937,-1.0729316030732936,-1.0729316030732936,0.9874558514466668
143,20,-0.8577969903651105,-0.7577969903651105,-0.9577969903651105,-0.8577969903651105,-0.8577969903651105,0.12361935198725194
144,20,-0.9180753296332688,-0.8180753296332688,-1.0180753296332687,-0.9180753296332688,-0.9180753296332688,0.2034918996672911
145,20,-0.9986568976452844,-0.8986568976452844,-1.0986568976452844,-0.9986568976452844,-0.9986568976452844,0.37741132644530573
146,20,-1.1014319209643864,-1.0014319209643863,-1.2014319209643864,-1.1014319209643864,-1.1014319209643864,0.13112037413508404
147,21,-1.0450198237338102,-0.9450198237338102,-1.1450198237338103,-1.0450198237338102,-1.0450198237338102,0.9353244742031871
148,21,-0.7867088186392905,-0.6867088186392906,-0.8867088186392905,-0.7867088186392905,-0.7867088186392905,0.9103813907255212
149,21,-1.038922828325265,-0.938922828325265,-1.138922828325265,-1.038922828325265,-1.038922828325265,0.4381927803188038
150,21,-0.9424869974685235,-0.8424869974685235,-1.0424869974685236,-0.9424869974685235,-0.9424869974685235,0.49240069537378117
151,21,-1.0253274912150832,-0.9253274912150832,-1.1253274912150832,-1.0253274912150832,-1.0253274912150832,0.062090597485205845
152,21,-1.105189747686186,-1.005189747686186,-1.2051897476861861,-1.105189747686186,-1.105189747686186,0.8393728661673138
153,21,-0.9228303077699205,-0.8228303077699205,-1.0228303077699206,-0.9228303077699205,-0.9228303077699205,0.7804875379727914
154,22,-0.8223392654723078,-0.7223392654723079,-0.9223392654723078,-0.8223392654723078,-0.8223392654723078,0.3932889451979221
155,22,-0.8752244270036885,-0.7752244270036885,-0.9752244270036885,-0.8752244270036885,-0.8752244270036885,0.4770872644449199
156,22,-0.8143242318105448,-0.7143242318105448,-0.9143242318105448,-0.8143242318105448,-0.8143242318105448,0.6593617967637132
157,22,-0.9534420514949605,-0.8534420514949606,-1.0534420514949605,-0.9534420514949605,-0.9534420514949605,0.46557903681351176
158,22,-0.9595458605230982,-0.8595458605230982,-1.0595458605230983,-0.9595458605230982,-0.9595458605230982,0.27319039405026013
159,22,-0.897108438590225,-0.7971084385902251,-0.997108438590225,-0.897108438590225,-0.897108438590225,0.29748544306828173
160,22,-0.9617742723352936,-0.8617742723352936,-1.0617742723352936,-0.9617742723352936,-0.9617742723352936,0.5173130080204525
161,23,-0.9773560064056807,-0.8773560064056807,-1.0773560064056806,-0.9773560064056807,-0.9773560064056807,0.9945310307798504
162,23,-1.0753578252508367,-0.9753578252508367,-1.1753578252508368,-1.0753578252508367,-1.0753578252508367,0.48992567874270676
163,23,-0.8009861907142353,-0.7009861907142353,-0.9009861907142352,-0.8009861907142353,-0.8009861907142353,0.05579741994643972
164,23,-0.8838010220054763,-0.7838010220054763,-0.9838010220054763,-0.8838010220054763,-0.8838010220054763,0.9386954162712939
165,23,-1.0340109453717248,-0.9340109453717248,-1.1340109453717249,-1.0340109453717248,-1.0340109453717248,0.30597089609181893
166,23,-1.0398491062607644,-0.9398491062607645,-1.1398491062607645,-1.0398491062607644,-1.0398491062607644,0.039825376734111906
167,23,-0.664165604914132,-0.564165604914132,-0.764165604914132,-0.664165604914132,-0.664165604914132,0.07228576139578391
168,24,-0.716252140760277,-0.616252140760277,-0.816252140760277,-0.716252140760277,-0.716252140760277,0.17113460410957881
169,24,-0.7671288812226258,-0.6671288812226258,-0.8671288812226258,-0.7671288812226258,-0.7671288812226258,0.6341564070254356
170,24,-0.9330194530676869,-0.8330194530676869,-1.0330194530676868,-0.9330194530676869,-0.9330194530676869,0.36798608245702413
171,24,-0.7928614482408414,-0.6928614482408414,-0.8928614482408413,-0.7928614482408414,-0.7928614482408414,0.9173000411235398
172,24,-0.8488877103682902,-0.7488877103682903,-0.9488877103682902,-0.8488877103682902,-0.8488877103682902,0.7932735643458988
173,24,-0.7606735476109174,-0.6606735476109175,-0.8606735476109174,-0.7606735476109174,-0.7606735476109174,0.32083683954135045
174,24,-0.7237428520306433,-0.6237428520306433,-0.8237428520306432,-0.7237428520306433,-0.7237428520306433,0.9861158023069724
175,25,-0.7517063812543612,-0.6517063812543612,-0.8517063812543612,-0.7517063812543612,-0.7517063812543612,0.6664987982984153
176,25,-0.7949981179788501,-0.6949981179788501,-0.8949981179788501,-0.7949981179788501,-0.7949981179788501,0.017438759451183006
177,25,-0.5575374650550936,-0.45753746505509363,-0.6575374650550936,-0.5575374650550936,-0.5575374650550936,0.4630882491956728
178,25,-0.5816281882657257,-0.48162818826572573,-0.6816281882657257,-0.5816281882657257,-0.5816281882657257,0.9103238748211734
179,25,-0.5262555160684581,-0.42625551606845813,-0.6262555160684581,-0.5262555160684581,-0.5262555160684581,0.29596034754661504
180,25,-0.4415870867339496,-0.34158708673394955,-0.5415870867339496,-0.4415870867339496,-0.4415870867339496,0.9268663899548353
181,25,-0.41819283548120234,-0.31819283548120236,-0.5181928354812023,-0.41819283548120234,-0.41819283548120234,0.615363154243292
182,26,-0.33504628956819077,-0.23504628956819076,-0.4350462895681908,-0.33504628956819077,-0.33504628956819077,0.5830436415285783
183,26,-0.38116263961119773,-0.2811626396111977,-0.48116263961119776,-0.38116263961119773,-0.38116263961119773,0.36582710326906576
184,26,-0.3997434632619855,-0.29974346326198553,-0.4997434632619855,-0.3997434632619855,-0.3997434632619855,0.9569236106658625
185,26,-0.4583493715825783,-0.3583493715825783,-0.5583493715825784,-0.4583493715825783,-0.4583493715825783,0.4306161702220942
186,26,-0.5171302649228733,-0.4171302649228733,-0.6171302649228733,-0.5171302649228733,-0.5171302649228733,0.6343862397528434
187,26,-0.29978504908259496,-0.19978504908259495,-0.39978504908259493,-0.29978504908259496,-0.29978504908259496,0.6370853691266053
188,26,-0.3583117182223974,-0.2583117182223974,-0.45831171822239736,-0.3583117182223974,-0.3583117182223974,0.643393385358318
189,27,-0.09930835273980104,0.0006916472601989632,-0.19930835273980105,-0.09930835273980104,-0.09930835273980104,0.3060427782278984
190,27,-0.3191922814175496,-0.21919228141754957,-0.4191922814175496,-0.3191922814175496,-0.3191922814175496,0.8647414812341482
191,27,-0.21012617345703483,-0.11012617345703482,-0.31012617345703486,-0.21012617345703483,-0.21012617345703483,0.5936035405045852
192,27,-0.17882631326644102,-0.07882631326644102,-0.27882631326644103,-0.17882631326644102,-0.17882631326644102,0.38844558190812106
193,27,-0.3235673546426277,-0.2235673546426277,-0.42356735464262774,-0.3235673546426277,-0.3235673546426277,0.32227435956820105
194,27,-0.22152852929850078,-0.12152852929850078,-0.3215285292985008,-0.22152852929850078,-0.22152852929850078,0.11368474100259596
195,27,-0.3123145451239592,-0.21231454512395917,-0.41231454512395915,-0.3123145451239592,-0.3123145451239592,0.6102424918486375
196,28,-0.054714116684903086,0.04528588331509692,-0.1547141166849031,-0.054714116684903086,-0.054714116684903086,0.7826074429363074
197,28,-0.03193013017506461,0.0680698698249354,-0.1319301301750646,-0.03193013017506461,-0.03193013017506461,0.42246579425806874
198,28,0.05539500316609064,0.15539500316609065,-0.044604996833909366,0.05539500316609064,0.05539500316609064,0.9156608489950072
199,28,-0.05986425268204852,0.040135747317951484,-0.1598642526820485,-0.05986425268204852,-0.05986425268204852,0.12553565027562685
200,28,-0.06167469464373764,0.038325305356262364,-0.16167469464373765,-0.06167469464373764,-0.06167469464373764,0.4878892941940417
201,28,0.04366052542981843,0.14366052542981844,-0.056339474570181576,0.04366052542981843,0.04366052542981843,0.6424258070755656
202,28,0.1486853995944362,0.2486853995944362,0.048685399594436185,0.1486853995944362,0.1486853995944362,0.5696041113586421
203,29,0.03045594902099054,0.13045594902099056,-0.06954405097900947,0.03045594902099054,0.03045594902099054,0.8894943101135161
204,29,0.20819691682582922,0.3081969168258292,0.10819691682582921,0.20819691682582922,0.20819691682582922,0.6840334556820059
205,29,0.2501238904663086,0.35012389046630865,0.1501238904663086,0.2501238904663086,0.2501238904663086,0.8250331309934056
206,29,0.3140154964985193,0.4140154964985193,0.21401549649851928,0.3140154964985193,0.3140154964985193,0.6621259107223453
207,29,0.226890365685691,0.32689036568569096,0.12689036568569098,0.226890365685691,0.226890365685691,0.3442434721645401
208,29,0.301740935648986,0.40174093564898605,0.20174093564898601,0.301740935648986,0.301740935648986,0.27258379648439135
209,29,0.44597430481263706,0.5459743048126371,0.345974304812637,0.44597430481263706,0.44597430481263706,0.3499613429124586
210,30,0.2829008219205458,0.38290082192054575,0.18290082192054577,0.2829008219205458,0.2829008219205458,0.40817814421593035
211,30,0.3784936759758049,0.47849367597580494,0.2784936759758049,0.3784936759758049,0.3784936759758049,0.8268074735048399
212,30,0.6119584030874479,0.7119584030874478,0.5119584030874479,0.6119584030874479,0.6119584030874479,0.7109360507704452
213,30,0.4703864528830905,0.5703864528830905,0.37038645288309047,0.4703864528830905,0.4703864528830905,0.8268423644400448
214,30,0.5624948313797422,0.6624948313797422,0.46249483137974223,0.5624948313797422,0.5624948313797422,0.925136396120809
215,30,0.5259324051392057,0.6259324051392057,0.4259324051392057,0.5259324051392057,0.5259324051392057,0.8147971587996189
216,30,0.6237987592051137,0.7237987592051137,0.5237987592051138,0.6237987592051137,0.6237987592051137,0.9622775748290449
217,31,0.5982706690446025,0.6982706690446024,0.4982706690446025,0.5982706690446025,0.5982706690446025,0.9498614395544964
218,31,0.5540076572671983,0.6540076572671982,0.4540076572671983,0.5540076572671983,0.5540076572671983,0.32096178425648536
219,31,0.5774917652245477,0.6774917652245477,0.4774917652245477,0.5774917652245477,0.5774917652245477,0.3923070592813428
220,31,0.6036467805560117,0.7036467805560117,0.5036467805560118,0.6036467805560117,0.6036467805560117,0.575205794432731
221,31,0.7166091033826185,0.8166091033826185,0.6166091033826185,0.7166091033826185,0.7166091033826185,0.6905461963051508
222,31,0.6769576207286817,0.7769576207286817,0.5769576207286817,0.6769576207286817,0.6769576207286817,0.4647056707987084
223,31,0.6958616401841761,0.795861640184176,0.5958616401841761,0.6958616401841761,0.6958616401841761,0.7877690285240652
224,32,0.7278969226059538,0.8278969226059538,0.6278969226059539,0.7278969226059538,0.7278969226059538,0.6320068128511475
225,32,0.7688987913152999,0.8688987913152999,0.6688987913153,0.7688987913152999,0.7688987913152999,0.5958702789757002
226,32,0.9186280516999281,1.0186280516999282,0.8186280516999281,0.9186280516999281,0.9186280516999281,0.14539511899153923
227,32,0.6897367814558945,0.7897367814558944,0.5897367814558945,0.6897367814558945,0.6897367814558945,0.17131443072996289
228,32,0.9095602889786452,1.0095602889786452,0.8095602889786452,0.9095602889786452,0.9095602889786452,0.31328722906159256
229,32,0.7775871609653998,0.8775871609653998,0.6775871609653998,0.7775871609653998,0.7775871609653998,0.9624750040550563
230,32,0.8043891420414785,0.9043891420414785,0.7043891420414785,0.8043891420414785,0.8043891420414785,0.07621034800886484
231,33,0.8399116022134925,0.9399116022134925,0.7399116022134925,0.8399116022134925,0.8399116022134925,0.9602512377161883
232,33,0.735273472040319,0.835273472040319,0.635273472040319,0.735273472040319,0.735273472040319,0.4771072314160162
