,Idx,Value
206,20,0.3794846180716136
207,20,0.8898170047445955
208,20,0.8609136357927472
209,20,0.025318882901103124
210,21,0.13214712596415407
211,21,0.9906086321435634
212,21,0.8219059433479676
213,21,0.10467822899854984
214,21,0.161661307
215,21,0.24278822225733632
216,21,0.35284173575843125
217,21,0.8732907508464829
218,21,0.8733193994056367
219,21,0.018068067
220,22,0.12005617484746767
221,22,0.9953576033206004
222,22,0.8386438282151112
223,22,0.12164571582991834
224,22,0.14966046122949622
225,22,0.21849383022196228
226,22,0.3266489654405138
227,22,0.8557872076999218
228,22,0.8852263372505395
229,22,0.012019199527842028
230,23,0.1084694686477411
231,23,0.9984551639694799
232,23,0.8547082038207177
233,23,0.13969976438333004
234,23,0.13804360934926735
235,23,0.1951360988099617
236,23,0.300986423
237,23,0.8373522002402694
238,23,0.8966185393923585
239,23,0.007187368
240,24,0.097402385
241,24,0.999890988
242,24,0.8700671206507258
243,24,0.1587885268565879
244,24,0.12682348370882668
245,24,0.1727927466279366
246,24,0.27593260158990274
247,24,0.8180339920115443
248,24,0.9074807836808616
249,24,0.003584622
250,25,0.086869611
251,25,0.9996602872651048
252,25,0.8846900322375189
253,25,0.178857184
254,25,0.11601238224894889
255,25,0.15153811711993875
256,25,0.25156413385896437
257,25,0.7978831588106516
258,25,0.9177985560903699
259,25,0.001219947
260,26,0.076885126
261,26,0.9977638323025821
262,26,0.8985478559120399
263,26,0.19984810227414623
264,26,0.10562215459500557
265,26,0.1314429312031692
266,26,0.22795555524455197
267,26,0.7769524562780399
268,26,0.9275580701132597
269,26,9.924125218224722e-05
270,27,0.06746218
271,27,0.994207945
272,27,0.9116130306446402
273,27,0.22170099990774783
274,27,0.095664189
275,27,0.11257405195697873
276,27,0.20517907714763794
277,27,0.7552966817814478
278,27,0.9367462851813595
279,27,0.000225299
280,28,0.05861328
281,28,0.9890044798451918
282,28,0.923859572
283,28,0.2443531194701995
284,28,0.0861494
285,28,0.094994262
286,28,0.18330436582892518
287,28,0.7329725309543311
288,28,0.9453509240906315
289,28,0.001597807
290,29,0.050350169
291,29,0.9821707840558616
292,29,0.9352631231145114
293,29,0.26773940837172117
294,29,0.077088217
295,29,0.078762055
296,29,0.1623983293211247
297,29,0.710038449
298,29,0.9533604894058527
299,29,0.004213341
300,30,0.042683814
301,30,0.9737296396196908
302,30,0.9458010045410995
303,30,0.2917927056274787
304,30,0.06849057
305,30,0.063931441
306,30,0.14252491277780333
307,30,0.6865544790019724
308,30,0.9607642788233763
309,30,0.008065378
310,31,0.035624389
311,31,0.9637091874084421
312,31,0.955452258
313,31,0.3164439347311909
314,31,0.060365885
315,31,0.050551766
316,31,0.12374490288477286
317,31,0.6625821020854177
318,31,0.967552399
319,31,0.013144311
320,32,0.029181262894222015
321,32,0.9521428333498081
322,32,0.9641976885242343
323,32,0.34162230202975025
324,32,0.052723064717971835
325,32,0.038667548
326,32,0.10611574193226142
327,32,0.6381840791007568
328,32,0.9737157811289594
329,32,0.019437473674011274
330,33,0.023362987096898102
331,33,0.9390691370595831
332,33,0.9720199029725333
333,33,0.3672555000291621
334,33,0.045570487
335,33,0.02831833
336,33,0.089691352
337,33,0.6134242849912939
338,33,0.9792461883450005
339,33,0.026929170041346318
340,34,0.018177283209104944
341,34,0.9245316832926003
342,34,0.9789033441440314
343,34,0.3932699150479516
344,34,0.038915992653812626
345,34,0.019538547
346,34,0.074521971
347,34,0.5883675418307666
348,34,0.9841362314429791
349,34,0.035600716
350,35,0.013631033471461607
351,35,0.908578937
352,35,0.9848343219579001
353,35,0.41959083862168894
354,35,0.032766873969760135
355,35,0.012357412373305454
356,35,0.060653996
357,35,0.563079449
358,35,0.9883793763946402
359,35,0.045430484015169914
360,36,0.009730271
361,36,0.8912640799641589
362,36,0.9898010406329834
363,36,0.4461426820515261
364,36,0.027129871
365,36,0.00679882
366,36,0.048129846
367,36,0.5376262120285262
368,36,0.9919699535507704
369,36,0.056393959
370,37,0.006480174
371,37,0.872644837
372,37,0.9937936221477479
373,37,0.4728491934805985
374,37,0.022011163
375,37,0.002881264
376,37,0.036987828
377,37,0.5120744680997796
378,37,0.9949031652169282
379,37,0.068463797
380,38,0.003885055
381,38,0.8527832803723325
382,38,0.9968041258861141
383,38,0.49963367687489213
384,38,0.01741636
385,38,0.000617781
386,38,0.027262022411467524
387,38,0.4864911127586745
388,38,0.9971750920640772
389,38,0.081609897
390,39,0.001948358
391,39,0.8317456237643442
392,39,0.9988265644300907
393,39,0.5264192122797016
394,39,0.013350497
395,39,1.5901603703516454e-05
396,39,0.018982177
397,39,0.4609431241932784
398,39,0.9987826983655547
399,39,0.095799471
400,40,0.000672653
401,40,0.8096020020675351
402,40,0.9998569154678065
403,40,0.5531288767191468
404,40,0.009818032
405,40,0.001077628
406,40,0.012173618138186681
407,40,0.4354973880001078
408,40,0.9997238360533814
409,40,0.11099713040134568
410,41,5.963392115265753e-05
411,41,0.7864262371224429
412,41,0.9998931297932563
413,41,0.5796859651043664
414,41,0.006822837
415,41,0.003799428
416,41,0.00685717
417,41,0.4102205220751166
418,41,0.9999972475884886
419,41,0.12716497178277902
420,42,0.000110114
421,42,0.762295592
422,42,0.9989351353818479
423,42,0.6060142105159786
424,42,0.004368193
425,42,0.008172246
426,42,0.003049095
427,42,0.38517870220553485
428,42,0.9996025676410294
429,42,0.1442626722157817
430,43,0.000824026
431,43,0.7372905119369189
432,43,0.9969848375336481
433,43,0.6320380032282061
434,43,0.002456792
435,43,0.014181530816603616
436,43,0.00076104
437,43,0.36043748881916493
438,43,0.9985403235785295
439,43,0.16224759
440,44,0.002200423
441,44,0.711494359
442,44,0.9940461150840411
443,44,0.657682608
444,44,0.001090729
445,44,0.021807288393210666
446,44,4.328837233114058e-09
447,44,0.33606165534471133
448,44,0.996811935
449,44,0.18107486927999844
450,45,0.004237477
451,45,0.6849931318141989
452,45,0.9901248126893355
453,45,0.6828743779292312
454,45,0.000271501
455,45,0.031024145318366447
456,45,0.000768315
457,45,0.3121150186325048
458,45,0.9944197106455184
459,45,0.20069755545334933
460,46,0.006932487
461,46,0.6578751791273203
462,46,0.9852287292026627
463,46,0.7075409674946607
464,46,5.794846380524632e-09
465,46,0.041801434
466,46,0.003063622
467,46,0.2886602718795833
468,46,0.9913668476981233
469,46,0.2210667087399144
470,47,0.010281873446716383
471,47,0.6302309061998763
472,47,0.9793676021632862
473,47,0.731611539
474,47,0.000276541
475,47,0.054103295
476,47,0.006878906
477,47,0.26575882049654115
478,47,0.9876574251249586
479,47,0.24213152800749582
480,48,0.014281193
481,48,0.6021524728030092
482,48,0.9725530884301685
483,48,0.7550169656607779
484,48,0.001100803
485,48,0.067888797
486,48,0.012202494994458357
487,48,0.243470621
488,48,0.9832963994205615
489,48,0.26383947711709627
490,49,0.018925137
491,49,0.5737334861009473
492,49,0.9647987409983139
493,49,0.7776900322019693
494,49,0.00247189
495,49,0.08311207
496,49,0.019018107385445737
497,49,0.22185402577253532
498,49,0.9782895977452662
499,49,0.2861364159492454
500,50,0.024207543273415344
501,50,0.5450686885858311
502,50,0.9561199820439958
503,50,0.7995656256545567
504,50,0.004388297
505,50,0.099722462
506,50,0.027304895863530132
507,50,0.2009656268381546
508,50,0.9726437101390086
509,50,0.30896673543068953
510,51,0.0301214
511,51,0.5162536422276125
512,51,0.9465340722524751
513,51,0.8205809234644237
514,51,0.006847925
515,51,0.1176647047173931
516,51,0.037037514
517,51,0.1808601111580333
518,51,0.9663662805821596
519,51,0.3322734962246894
520,52,0.03665886
521,52,0.48738440989199927
522,52,0.9360600764892151
523,52,0.8406755736833225
524,52,0.009848078
525,52,0.13687909860349562
526,52,0.048186191755259344
527,52,0.16159011572964344
528,52,0.9594656969153311
529,52,0.3559985707390213
530,53,0.043811245467925974
531,53,0.45855723508852814
532,53,0.9247188258828648
533,53,0.8597918682882195
534,53,0.013385466822529446
535,53,0.15730171130103715
536,53,0.06071683
537,53,0.14320609012696228
538,53,0.9519511796316256
539,53,0.3800827880975149
540,54,0.051569065019581306
541,54,0.4298682211164079
542,54,0.9125328763954246
543,54,0.8778749089077893
544,54,0.017456215
545,54,0.1788645902775559
546,54,0.0745911
547,54,0.12575616442158666
548,54,0.9438327695563019
549,54,0.4044660817135684
550,55,0.059922023
551,55,0.4014130106777964
552,55,0.8995264639619878
553,55,0.8948727644801211
554,55,0.022055861
555,55,0.20149598897176024
556,55,0.089766566
557,55,0.10928602317639263
558,55,0.9351213144303213
559,55,0.4290876390975823
560,56,0.068859033
561,56,0.37328646702660206
562,56,0.8857254562892822
563,56,0.9107366203888771
564,56,0.027179362
565,56,0.2251206055171744
566,56,0.10619680989277858
567,56,0.093838786
568,56,0.9258284544157017
569,56,0.4538860535246925
570,57,0.078368234
571,57,0.3455823577157904
572,57,0.871157301
573,57,0.9254209186496075
574,57,0.032821104
575,57,0.24965983329541475
576,57,0.12383157708573406
577,57,0.079454894
578,57,0.9159666065420456
579,57,0.47879947718454174
580,58,0.088437007
581,58,0.31839304199751073
582,58,0.8558509730873463
583,58,0.9388834887436408
584,58,0.038974902
585,58,0.27503202248542713
586,58,0.14261692810941212
587,58,0.066172005
588,58,0.9055489481150253
589,58,0.5037657754311277
590,59,0.099051988
591,59,0.2918091629181795
592,59,0.8398369132020576
593,59,0.9510856687238116
594,59,0.045634011616505765
595,59,0.3011527517384306
596,59,0.1624954043367034
597,59,0.054024893812684216
598,59,0.8945893991089944
599,59,0.5287226817480244
600,60,0.11019909017555984
601,60,0.2659193451350071
602,60,0.8231469711970202
603,60,0.961992416
604,60,0.052791134
605,60,0.3279351090746113
606,60,0.1834062036057752
607,60,0.043045362
608,60,0.8831026035672531
609,60,0.5536079530424916
610,61,0.1218635190529877
611,61,0.24080989946137893
612,61,0.8058143407393805
613,61,0.9715724091952875
614,61,0.060438425
615,61,0.35528998106694276
616,61,0.20528536619523446
617,61,0.033262155507022995
618,61,0.8711039100348197
619,61,0.5783595248811673
620,62,0.13402979421876632
621,62,0.21656453512606927
622,62,0.7878734937024391
623,62,0.979798136
624,62,0.068567502
625,62,0.38312634934992157
626,62,0.2280659704572986
627,62,0.024700886
628,62,0.8586093510498518
629,62,0.6029156662801773
630,63,0.14668176912173603
631,63,0.19326408070555356
632,63,0.769360112
633,63,0.9866459728968098
634,63,0.077169455
635,63,0.41135159346663414
636,63,0.25167833751059066
637,63,0.017383967
638,63,0.845635622
639,63,0.6272151336636136
640,64,0.1598026526111732
641,64,0.17098621465976221
642,64,0.7503110146540433
643,64,0.9920962552321158
644,64,0.086234856
645,64,0.4398717990465012
646,64,0.27605024436646597
647,64,0.011330555440251577
648,64,0.8322000574201937
649,64,0.6511973236064101
650,65,0.17337503122127818
651,65,0.1498052063696157
652,65,0.7307640884999462
653,65,0.9961333304838313
654,65,0.095753769
655,65,0.4685920702882748
656,65,0.3011071448369831
657,65,0.006556499
658,65,0.8183206106180256
659,65,0.6748024239806631
660,66,0.18738089228156518
661,66,0.1297916685396589
662,66,0.7107582089030711
663,66,0.9987456049377549
664,66,0.10571576062164811
665,66,0.4974168457085741
666,66,0.32677239754882875
667,66,0.003074296
668,66,0.8040158268970947
669,66,0.6979715631284408
670,67,0.2018016478224987
671,67,0.11101232179122983
672,67,0.6903331644084052
673,67,0.9999255766372606
674,67,0.11610991163454487
675,67,0.5262502161053565
676,67,0.3529675003657704
677,67,0.000893063
678,67,0.7893048201709475
679,67,0.7206469566890379
680,68,0.21661815924463618
681,68,0.093529772
682,68,0.6695295772139287
683,68,0.9996698569274938
684,68,0.12692482955523243
685,68,0.5549962436783544
686,68,0.3796123305026167
687,68,1.8510826641504607e-05
688,68,0.7742072471443779
689,68,0.7427720517144913
690,69,0.23181076271854523
691,69,0.077402303
692,69,0.6483888223794576
693,69,0.9979791801869453
694,69,0.13814866057526504
695,69,0.5835592812446769
696,69,0.4066253895962392
697,69,0.000452929
698,69,0.758743281
699,69,0.7642916677139152
700,70,0.24735929528178302
701,70,0.062683679
702,70,0.626952946
703,70,0.9948584017184555
704,70,0.14976910269254684
705,70,0.6118442904874248
706,70,0.4339240529840718
707,70,0.002195181
708,70,0.7429335846846169
709,70,0.7851521342749043
710,71,0.2632431215983009
711,71,0.049422969
712,71,0.605264579
713,71,0.9903164838057061
714,71,0.1617734191950732
715,71,0.6397571581784212
716,71,0.4614248224276099
717,71,0.005240704
718,71,0.7267992828164948
719,71,0.8053014249187656
720,72,0.27944116134476904
721,72,0.037664381
722,72,0.5833668583343443
723,72,0.9843664699752411
724,72,0.17414845262114353
725,72,0.6672050093228763
726,72,0.48904358150791283
727,72,0.009581525
728,72,0.7103619339419488
729,72,0.8246892868557402
730,73,0.29593191718745904
731,73,0.027447115
732,73,0.5613033338374989
733,73,0.9770254475379339
734,73,0.18688063918074005
735,73,0.6940965161840532
736,73,0.5166958529119295
737,73,0.015206280934913274
738,73,0.6936435014874418
739,73,0.8432673663166044
740,74,0.3126935033125747
741,74,0.018805235
742,74,0.539117887
743,74,0.9683144985174713
744,74,0.1999560236222674
745,74,0.7203422021597164
746,74,0.5442970568226895
747,74,0.022100244814423464
748,74,0.6766663244605956
749,74,0.8609893291480735
750,75,0.3297036744721502
751,75,0.011767549304208258
752,75,0.5168546401655716
753,75,0.9582586391067827
754,75,0.21336027452835765
755,75,0.7458547394992657
756,75,0.5717627696230211
757,75,0.030245368256606897
758,75,0.659453088
759,75,0.8778109763712343
760,76,0.3469398555069737
761,76,0.006357521
762,76,0.4945578724446351
763,76,0.9468867478262785
764,76,0.22707870002397773
765,76,0.7705492398709559
766,76,0.5990089821215027
767,76,0.039620327
768,76,0.6420267910692082
769,76,0.893690354
770,77,0.36437917130736175
771,77,0.002593184
772,77,0.4722719282586498
773,77,0.9342314825902197
774,77,0.24109626387961608
775,77,0.7943435368123961
776,77,0.625952357
777,77,0.050200577
778,77,0.6244107197138955
779,77,0.9085878597482948
780,78,0.3819984771720034
781,78,0.00048709
782,78,0.4500411308421208
783,78,0.9203291869193833
784,78,0.255397602
785,78,0.8171584591245198
786,78,0.652510481
787,78,0.061958419
788,78,0.6066284119591191
789,78,0.9224663376541193
790,79,0.3997743895246058
791,79,4.6259915352231396e-05
792,79,0.4279096937513095
793,79,0.905219786
794,79,0.26996703922363013
795,79,0.8389180942993633
796,79,0.6786021232486553
797,79,0.07486307
798,79,0.5887036283523795
799,79,0.9352911748923025
800,80,0.41768331694755734
801,80,0.001272162
802,80,0.40592163293043193
803,80,0.8889466698742607
804,80,0.28478860658459715
805,80,0.8595500411051402
806,80,0.7041474761089951
807,80,0.088880746
808,80,0.5706603198160313
809,80,0.9470303860266903
810,81,0.4357014914914314
811,81,0.004160711
812,81,0.3841206791708749
813,81,0.8715565731349774
814,81,0.29984605873465636
815,81,0.8789856504881849
816,81,0.7290684044541826
817,81,0.10397474759230085
818,81,0.5525225956442927
819,81,0.9576546931973577
820,82,0.453805
821,82,0.008702276
822,82,0.36255019113753645
823,82,0.853099436
824,82,0.31512289178956454
825,82,0.897160254
826,82,0.7532886828079317
827,82,0.12010555810195767
828,82,0.5343146912886402
829,82,0.9671375991402558
830,83,0.47196981694031737
831,83,0.014881716603484807
832,83,0.34125306913526765
833,83,0.8336282650944865
834,83,0.33060236141025207
835,83,0.914013379
836,83,0.7767342287673827
837,83,0.1372309465720124
838,83,0.5160609359746325
839,83,0.9754554532719923
840,84,0.49017183410148774
841,84,0.022678432
842,84,0.32027166978691984
843,84,0.8131989766981407
844,84,0.3462675011556353
845,84,0.9294889495694187
846,84,0.79933333
847,84,0.15530607809029712
848,84,0.4977857201934355
849,84,0.9825875106749271
850,85,0.5083868947769071
851,85,0.03206643
852,85,0.29964772179268984
853,85,0.7918702402614224
854,85,0.3621011410788722
855,85,0.9435354737869956
856,85,0.8210168615830862
857,85,0.1742836312815646
858,85,0.4795134631114831
859,85,0.9885159838354666
860,86,0.5265908247304135
861,86,0.043014414
862,86,0.27942224293830564
863,86,0.7697033078688496
864,86,0.37808592654666623
865,86,0.9561062143168007
866,86,0.8417185014475237
867,86,0.19411392219663154
868,86,0.4612685799418242
869,86,0.9932260870065294
870,87,0.5447594644980548
871,87,0.055485883547259585
872,87,0.25963545851710484
873,87,0.7467618387447011
874,87,0.3942043372610029
875,87,0.9671593443041318
876,87,0.8613749292248378
877,87,0.21474503438682896
878,87,0.4430754493207509
879,87,0.9967060730835356
880,88,0.5628687014514768
881,88,0.069439263
882,88,0.24032672132826366
883,88,0.7231117164358026
884,88,0.41043870646246244
885,88,0.9766580864675806
886,88,0.8799260219312991
887,88,0.23612295482322093
888,88,0.4249583807333013
889,88,0.9989472629019541
890,89,0.5808945017991592
891,89,0.084828036
892,89,0.22153443341027135
893,89,0.6988208596064782
894,89,0.4267712402940638
895,89,0.9845708354687521
896,89,0.8973150374641424
897,89,0.2581917153047488
898,89,0.4069415820311597
899,89,0.999944067
900,90,0.5988129424830125
901,90,0.10160089744859335
902,90,0.20329596966532287
903,90,0.6739590269890358
904,90,0.4431840373044147
905,90,0.9908712630732852
906,90,0.913488788
907,90,0.2808935389850904
908,90,0.38904912708636075
909,90,0.9996939989758471
910,91,0.6166002429280241
911,91,0.11970193209486746
912,91,0.1856476035265196
913,91,0.6485976170499177
914,91,0.4596591080687938
915,91,0.9955384057532679
916,91,0.9283978034709245
917,91,0.30416899163461997
918,91,0.3713049236240138
919,91,0.9981976828545468
920,92,0.6342327966028016
921,92,0.13907079472837058
922,92,0.16862443481572564
923,92,0.6228094629468545
924,92,0.4761783949066524
925,92,0.9985567344395665
926,92,0.9419964812970736
927,92,0.3279571372414605
928,92,0.35373268127703233
929,92,0.9954588503659187
930,93,0.6516872023491347
931,93,0.1596429139294716
932,93,0.15226031993554512
933,93,0.5966686233658525
934,93,0.4927237916739353
935,93,0.9999162061919814
936,93,0.9542432274520936
937,93,0.3521956975442583
938,93,0.33635587990555216
939,93,0.9914843322205655
940,94,0.668940295
941,94,0.18134970689252217
942,94,0.13658780453426794
943,94,0.5702501698386984
944,94,0.5092771636085137
945,94,0.9996122976153059
946,94,0.9651005828957071
947,94,0.3768212150790178
948,94,0.31919773822336917
949,94,0.986284041
950,95,0.6859691783177493
951,95,0.20411880806546095
952,95,0.12163805877769929
953,95,0.5436299711517633
954,95,0.5258203672069904
955,95,0.9976460199101014
956,95,0.974535338
957,95,0.40176921931313225
958,95,0.30228118277331906
959,95,0.9798709462208477
960,96,0.7027512509928122
961,96,0.2278743104002453
962,96,0.10744081535660666
963,96,0.5168844754652403
964,96,0.5423352701110836
965,96,0.994023916
966,96,0.9825186356649558
967,96,0.42697439543166726
968,96,0.28562881729305245
969,96,0.9722610424156575
970,97,0.7192642410273573
971,97,0.25253701840982845
972,97,0.09402431
973,97,0.4900904907685369
974,97,0.5588037709817949
975,97,0.9887580363035073
976,97,0.9890260565094774
977,97,0.4523707553340065
978,97,0.26926289251213936
979,97,0.963473309
980,98,0.7354862330993359
981,98,0.2780247121880519
982,98,0.081415227
983,98,0.4633249643022953
984,98,0.5752078193395809
985,98,0.9818659035524042
986,98,0.9940376966367803
987,98,0.4778918103931863
988,98,0.25320527642086055
989,98,0.9535296622268908
990,99,0.7513956980865366
991,99,0.30425242151226917
992,99,0.069638643
993,99,0.4366647615805201
994,99,0.5915294353487744
995,99,0.9733704495740623
996,99,0.9975382269768405
997,99,0.5034707455256238
998,99,0.2374774250504092
999,99,0.9424549023321058
1000,100,0.7669715216390995
1001,100,0.3311327091149039
1002,100,0.05871798
1003,100,0.4101864456474039
1004,100,0.6077507295245824
1005,100,0.963299941
1006,100,0.99951694
1007,100,0.5290405941155242
1008,100,0.2221003538035508
1009,100,0.9302766498341399
1010,101,0.7821930322015636
1011,101,0.358575962
1012,101,0.048674957
1013,101,0.3839660572027903
1014,101,0.6238539223410475
1015,101,0.9516878869592362
1016,101,0.9999677848715371
1017,101,0.5545344133360032
1018,101,0.2070946093740449
1019,101,0.917025278
1020,102,0.7970400284472541
1021,102,0.3864906910900403
1022,102,0.039529549
1023,102,0.35807889622771033
1024,102,0.6398213637184925
1025,102,0.9385729231096007
1026,102,0.998889381
1027,102,0.5798854594079301
1028,102,0.192480242
1029,102,0.9027338347701375
1030,103,0.8114928060886082
1031,103,0.41478383443589273
1032,103,0.031299944
1033,103,0.33259930573712304
1034,103,0.6556355523690818
1035,103,0.9239986875577553
1036,103,0.9962850278338393
1037,103,0.6050273623376557
1038,103,0.17827678013430864
1039,103,0.887437965
1040,104,0.825532184
1041,104,0.44336106925836466
1042,104,0.024002510025605106
1043,104,0.3076004582808811
1044,104,0.6712791549792982
1045,104,0.9080136734240025
1046,104,0.9921626908298387
1047,104,0.6298943
1048,104,0.16450320142856983
1049,104,0.8711758153466471
1050,105,0.8391395298132819
1051,105,0.4721271255017718
1052,105,0.017651759811765533
1053,105,0.2831541458060501
1054,105,0.6867350252083099
1055,105,0.8906710679380045
1056,105,0.9865349791062736
1057,105,0.6544211688446829
1058,105,0.15117791029768246
1059,105,0.8539879451442622
1060,106,0.8522967843675235
1061,106,0.5009861036224004
1062,106,0.012260324311455906
1063,106,0.25933057348405686
1064,106,0.7019862224814047
1065,106,0.8720285754679408
1066,106,0.9794191061072259
1067,106,0.6785437575757693
1068,106,0.138318712
1069,106,0.8359172209447292
1070,107,0.864986486
1071,107,0.5298417942959542
1072,107,0.007838926
1073,107,0.23619815809475675
1074,107,0.7170160305578891
1075,107,0.8521482255197075
1076,107,0.9708368371056832
1077,107,0.7021989120233632
1078,107,0.12594278847202228
1079,107,0.8170087115457549
1080,108,0.8771917933547916
1081,108,0.558597999
1082,108,0.004396359
1083,108,0.21382333154642208
1084,108,0.7318079758531085
1085,108,0.8310961663450112
1086,108,0.9608144226302455
1087,108,0.7253247021019755
1088,108,0.11406667670277293
1089,108,0.7973095752004162
1090,109,0.8888965082148381
1091,109,0.5871588515063424
1092,109,0.00193947
1093,109,0.19227035009590515
1094,109,0.7463458454944965
1095,109,0.8089424448450803
1096,109,0.949382518
1097,109,0.7478605836219783
1098,109,0.10270624530451938
1099,109,0.7768689420033998
1100,110,0.9000850965464119
1101,110,0.6154291359015364
1102,110,0.000473144
1103,110,0.17160110981685917
1104,110,0.7606137050918711
1105,110,0.785760774
1106,110,0.9365760904228184
1107,110,0.769747557
1108,110,0.091876674
1109,110,0.7557377913594286
1110,111,0.9107427093417892
1111,111,0.6433146055911397
1112,111,2.9864161582571214e-07
1113,111,0.15187496884595814
1114,111,0.7745959162024973
1115,111,0.7616282851154859
1116,111,0.9224343103148901
1117,111,0.7909283207054554
1118,111,0.081592433
1119,111,0.733968825
1120,112,0.9208552022808807
1121,112,0.6707222967084037
1122,112,0.000521874
1123,112,0.13314857691758947
